Customer_ID,Recency,Frequency,Monetary,Avg_Order_Value,Session_Count,Avg_Session_Duration,Pages_Viewed,Clicks,Campaign_Response,Wishlist_Adds,Cart_Abandon_Rate,Returns,Segment_Label,Days_Since_Last_Purchase,Purchase_Frequency,CLV,KMeans_Cluster,Final_Marketing_Segment,Predicted_Response_Probability,Recommended_Product,Personalized_Promo_Code
CUST00038,12,62,7455.0,120.24191609001352,101,20.758766258718712,93,2792,1,55,7.805205758696064,1,Platinum,12,0.6138613253602648,53676.0,0,High-Value Loyalists (Platinum),0.8475628630914628,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00039,59,13,193.0,14.846142426044288,35,13.295224152883748,26,215,0,14,15.120477958134344,1,Copper,59,0.3714284653061527,443.9,2,Steady Growth Customers (Gold),0.3153088393325182,Home Appliances & Comfort,GOLD_HOME
CUST00040,23,10,1578.0,157.7998422001578,43,18.21110527741516,47,1036,0,15,16.527597559761254,7,Silver,23,0.232558085451608,3156.0,2,Steady Growth Customers (Gold),0.3757355744161686,Home Appliances & Comfort,GOLD_HOME
CUST00041,15,67,3987.0,59.50745380485764,89,23.99142588165628,48,2766,1,62,5.021409193454752,5,Gold,15,0.7528089041787748,30699.9,0,High-Value Loyalists (Platinum),0.6284687574445408,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00042,29,34,961.0,28.2646975692066,67,18.080776677006256,40,591,1,15,15.032283453861176,14,Silver,29,0.5074626108264759,4228.400000000001,2,Steady Growth Customers (Gold),0.3812135560233909,Home Appliances & Comfort,GOLD_HOME
CUST00043,12,52,7858.0,151.1153555547393,198,23.56796503857162,78,3689,1,51,7.88581765108471,1,Platinum,12,0.2626262493623106,48719.6,0,High-Value Loyalists (Platinum),0.7388481802753539,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00044,171,5,42.0,8.399983200033601,14,2.7473742695669414,14,134,1,3,37.07320941088412,22,Iron,171,0.3571426020409985,63.0,1,New Bargain Hunters (Silver),0.076735821816433,Trending Fashion & Apparel,WELCOME_STYLE
CUST00045,14,68,3908.0,57.470579783738266,80,23.180442782004626,63,1585,0,53,9.233267270225271,7,Gold,14,0.8499998937500133,30482.4,0,High-Value Loyalists (Platinum),0.5990660036534317,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00046,61,12,324.0,26.99997750001875,21,11.086842206035008,28,440,1,19,27.266935214691284,10,Copper,61,0.5714282993198575,712.8000000000001,2,Steady Growth Customers (Gold),0.2855815693134538,Home Appliances & Comfort,GOLD_HOME
CUST00047,37,17,802.0,47.17644283738657,68,17.85202867912825,32,692,0,33,11.935433732395726,12,Silver,37,0.2499999632352995,2165.4,2,Steady Growth Customers (Gold),0.4180980881155555,Home Appliances & Comfort,GOLD_HOME
CUST00048,21,37,1677.0,45.324312074510246,44,16.427519139595468,25,1430,0,12,16.0102587748869,13,Silver,21,0.8409088997934318,7881.900000000001,2,Steady Growth Customers (Gold),0.3637883901601741,Home Appliances & Comfort,GOLD_HOME
CUST00049,57,38,999.0,26.289466765929795,68,11.035765661030153,24,567,0,22,19.99364932192679,13,Silver,57,0.558823447231846,4795.200000000001,2,Steady Growth Customers (Gold),0.3190323219684705,Home Appliances & Comfort,GOLD_HOME
CUST00050,20,58,3185.0,54.91378363555455,115,19.30728395156443,68,2561,1,68,13.227500147651233,9,Gold,20,0.5043477822306276,21658.000000000004,0,High-Value Loyalists (Platinum),0.6689707737246767,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00051,161,5,97.0,19.3999612000776,6,4.548324119461707,8,223,0,0,20.03066898783344,11,Iron,161,0.8333319444467593,145.5,1,New Bargain Hunters (Silver),0.1625308353710514,Trending Fashion & Apparel,WELCOME_STYLE
CUST00052,52,7,208.0,29.714243265366765,34,8.27250307905817,19,693,0,17,23.722957114156657,12,Copper,52,0.205882292387561,353.6,2,Steady Growth Customers (Gold),0.2561081014275344,Home Appliances & Comfort,GOLD_HOME
CUST00053,68,4,13.0,3.2499918750203127,8,1.1512655183902825,8,103,0,0,23.09776428308248,18,Iron,68,0.4999993750007813,18.2,2,Steady Growth Customers (Gold),0.123697234159979,Home Appliances & Comfort,GOLD_HOME
CUST00054,93,1,46.0,45.99954000459995,18,5.155933297566511,10,130,0,2,34.61748681036353,19,Iron,93,0.0555555246913751,50.6,1,New Bargain Hunters (Silver),0.0625164232209668,Trending Fashion & Apparel,WELCOME_STYLE
CUST00055,38,10,934.0,93.3999066000934,58,14.14698118305128,24,1105,1,33,10.099597412043034,9,Silver,38,0.1724137633769373,1868.0,2,Steady Growth Customers (Gold),0.552045934019298,Home Appliances & Comfort,GOLD_HOME
CUST00056,135,9,12.0,1.333331851853498,17,3.218301186190626,4,162,0,4,41.3278891024365,14,Iron,135,0.5294114532873805,22.8,1,New Bargain Hunters (Silver),0.0766174714736724,Trending Fashion & Apparel,WELCOME_STYLE
CUST00057,10,83,8221.0,99.04818083756857,158,35.794565236159244,53,2754,0,90,3.180097048142981,3,Platinum,10,0.5253164224483277,76455.3,0,High-Value Loyalists (Platinum),0.7600239906283132,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00058,18,53,3590.0,67.7358362762573,75,16.007963561285607,54,2561,0,38,12.80259330920478,0,Gold,18,0.706666572444457,22617.000000000004,0,High-Value Loyalists (Platinum),0.6214946236932174,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00059,1,54,7056.0,130.66664246914027,127,24.478124038269613,77,4855,1,76,8.735596022726128,2,Platinum,1,0.4251968169136365,45158.4,0,High-Value Loyalists (Platinum),0.8625138923501384,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00060,40,39,965.0,24.74358339908117,32,14.45458688370934,46,529,0,30,15.739504229932583,7,Silver,40,1.218749619140744,4728.5,2,Steady Growth Customers (Gold),0.3745134381172537,Home Appliances & Comfort,GOLD_HOME
CUST00061,34,27,679.0,25.148138834022653,67,14.27840570627053,36,998,1,32,14.790407256746136,5,Silver,34,0.4029850144798486,2512.3,2,Steady Growth Customers (Gold),0.4231758270732202,Home Appliances & Comfort,GOLD_HOME
CUST00062,21,40,3519.0,87.9749780062555,79,19.66681021139471,32,2278,1,52,9.945897780098138,2,Gold,21,0.5063290498317659,17595.0,0,High-Value Loyalists (Platinum),0.6203887074742285,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00063,74,11,465.0,42.272688843010144,39,6.272925330950784,16,555,0,15,25.65044021512844,0,Copper,74,0.282051209730459,976.5,2,Steady Growth Customers (Gold),0.2439880055514758,Home Appliances & Comfort,GOLD_HOME
CUST00064,47,27,1671.0,61.88886596708668,64,11.903832710609718,25,1481,0,18,15.248167503647412,14,Silver,47,0.4218749340820415,6182.700000000001,2,Steady Growth Customers (Gold),0.4306379358062707,Home Appliances & Comfort,GOLD_HOME
CUST00065,24,42,3807.0,90.64283556122962,61,20.151309241960107,67,1609,0,50,7.715447686684391,7,Gold,24,0.6885244772910692,19796.4,0,High-Value Loyalists (Platinum),0.6189439147303051,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00066,47,23,1759.0,76.47822761816191,35,18.23724286136987,20,927,1,18,10.098607283371395,3,Silver,47,0.6571426693878087,5804.700000000001,2,Steady Growth Customers (Gold),0.4552030489998398,Home Appliances & Comfort,GOLD_HOME
CUST00067,22,66,4985.0,75.53029158631945,76,19.815322894117,64,1379,1,59,12.76768271350073,2,Gold,22,0.8684209383656659,37886.0,0,High-Value Loyalists (Platinum),0.7112661210018993,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00068,66,7,285.0,40.7142275511035,18,13.597287835022325,29,457,0,12,17.90550439178553,17,Copper,66,0.3888886728396262,484.50000000000006,2,Steady Growth Customers (Gold),0.2720688459592033,Home Appliances & Comfort,GOLD_HOME
CUST00069,9,50,9657.0,193.1399613720077,197,28.346958406082827,80,3845,1,97,6.661929602664312,2,Platinum,9,0.2538070937153759,57942.0,0,High-Value Loyalists (Platinum),0.6580073662738716,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00070,150,8,36.0,4.499994375007032,19,4.574865738762075,12,85,1,1,25.18368955647389,3,Iron,150,0.4210524099724158,64.8,1,New Bargain Hunters (Silver),0.070411754929397,Trending Fashion & Apparel,WELCOME_STYLE
CUST00071,43,11,189.0,17.18180256199767,33,14.02776047764545,24,462,0,10,22.87803300346196,11,Copper,43,0.3333332323232629,396.9,2,Steady Growth Customers (Gold),0.2736461207837013,Home Appliances & Comfort,GOLD_HOME
CUST00072,27,44,2100.0,47.72726188016775,64,25.23739550605724,57,2272,1,56,12.172635253579273,3,Gold,27,0.6874998925781417,11340.0,0,High-Value Loyalists (Platinum),0.6229787631331755,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00073,11,50,9913.0,198.25996034800792,171,25.125863245892152,77,3877,0,90,4.702884767031758,0,Platinum,11,0.292397643719436,59478.0,0,High-Value Loyalists (Platinum),0.5371019791053577,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00074,79,15,424.0,28.266647822234784,16,13.269490250841107,24,448,0,9,24.00021716220953,19,Copper,79,0.9374994140628662,1060.0,2,Steady Growth Customers (Gold),0.2795321051248418,Home Appliances & Comfort,GOLD_HOME
CUST00075,44,14,123.0,8.785708010208564,38,10.648183139601972,19,216,1,6,25.68177084501203,8,Copper,44,0.3684209556786958,295.20000000000005,2,Steady Growth Customers (Gold),0.3785709445051932,Home Appliances & Comfort,GOLD_HOME
CUST00076,36,14,347.0,24.7856965816453,31,5.991945301128786,25,784,0,17,16.10325718464419,6,Copper,36,0.4516127575442717,832.8000000000001,2,Steady Growth Customers (Gold),0.3272822474772889,Home Appliances & Comfort,GOLD_HOME
CUST00077,72,12,362.0,30.166641527798728,29,10.674858777835963,17,653,0,15,20.29316025756501,7,Copper,72,0.413792960761048,796.4000000000001,2,Steady Growth Customers (Gold),0.2995734430764176,Home Appliances & Comfort,GOLD_HOME
CUST00078,6,98,8536.0,87.10203192836408,185,27.75413326262175,57,4672,1,73,2.433019279829672,3,Platinum,6,0.5297297010956918,92188.8,0,High-Value Loyalists (Platinum),0.8682811958751877,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00079,21,11,1870.0,169.99984545468595,68,18.78517209064016,43,1279,0,32,17.273972938459515,8,Silver,21,0.1617646820934291,3927.0,2,Steady Growth Customers (Gold),0.3613522181744209,Home Appliances & Comfort,GOLD_HOME
CUST00080,13,55,2035.0,36.999993272728496,60,18.95513187893233,34,2682,1,63,12.278341625793717,7,Gold,13,0.9166665138889144,13227.5,0,High-Value Loyalists (Platinum),0.591993670235188,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00081,173,6,90.0,14.999975000041667,17,7.858644880957532,10,105,0,0,25.86267759915047,14,Iron,173,0.3529409688582536,144.0,1,New Bargain Hunters (Silver),0.1156384233924856,Trending Fashion & Apparel,WELCOME_STYLE
CUST00082,44,6,433.0,72.16654638908936,19,10.09003445482618,19,209,0,6,17.48311192234631,7,Copper,44,0.3157893074793118,692.8000000000001,2,Steady Growth Customers (Gold),0.2644825057463602,Home Appliances & Comfort,GOLD_HOME
CUST00083,20,10,1082.0,108.1998918001082,45,18.52365349262044,47,906,1,34,18.565681964898992,12,Silver,20,0.2222221728395171,2164.0,2,Steady Growth Customers (Gold),0.3912144106073918,Home Appliances & Comfort,GOLD_HOME
CUST00084,8,60,7060.0,117.6666470555588,190,35.5432239241119,91,3799,0,89,5.796108992282839,3,Platinum,8,0.3157894570637128,49420.0,0,High-Value Loyalists (Platinum),0.7099828228282238,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00085,58,25,668.0,26.71998931200428,51,17.226472020610686,29,1469,1,25,11.540757324730835,13,Silver,58,0.4901959823145132,2338.0,2,Steady Growth Customers (Gold),0.4371354013618335,Home Appliances & Comfort,GOLD_HOME
CUST00086,45,30,1030.0,34.333321888892705,50,17.098954333814536,27,712,0,17,17.39749947390486,0,Silver,45,0.5999998800000239,4120.0,2,Steady Growth Customers (Gold),0.4140642217113111,Home Appliances & Comfort,GOLD_HOME
CUST00087,48,16,180.0,11.249992968754396,14,8.535488542043371,11,770,1,10,26.571449834894047,11,Copper,48,1.1428563265311953,468.0,2,Steady Growth Customers (Gold),0.3700889941142818,Home Appliances & Comfort,GOLD_HOME
CUST00088,64,18,275.0,15.277769290128171,24,8.009577155586724,25,731,1,14,22.407539109778853,1,Copper,64,0.7499996875001302,770.0,2,Steady Growth Customers (Gold),0.3201560581832576,Home Appliances & Comfort,GOLD_HOME
CUST00089,123,2,8.0,3.9999800001,10,7.501900807201718,10,299,0,3,46.92448654386274,9,Iron,123,0.1999998000002,9.6,1,New Bargain Hunters (Silver),0.1333196582917567,Trending Fashion & Apparel,WELCOME_STYLE
CUST00090,41,38,1852.0,48.736829279781766,34,17.07267918666439,20,1256,0,35,14.084873888822733,6,Silver,41,1.1176467301039028,8889.600000000002,2,Steady Growth Customers (Gold),0.3681301279976816,Home Appliances & Comfort,GOLD_HOME
CUST00091,23,34,2405.0,70.7352733131549,91,16.00195615893258,39,1494,1,63,5.639113209491411,2,Gold,23,0.3736263325685349,10582.0,2,Steady Growth Customers (Gold),0.6587313210266303,Home Appliances & Comfort,GOLD_HOME
CUST00092,73,10,422.0,42.1999578000422,29,11.443657004925674,12,638,0,7,17.338518653099204,7,Copper,73,0.3448274673008733,844.0,2,Steady Growth Customers (Gold),0.2516620462563551,Home Appliances & Comfort,GOLD_HOME
CUST00093,49,14,103.0,7.35713760204457,28,14.546375133600558,18,791,0,13,15.38448374826634,12,Copper,49,0.4999998214286352,247.20000000000005,2,Steady Growth Customers (Gold),0.4063296021106575,Home Appliances & Comfort,GOLD_HOME
CUST00094,57,30,1650.0,54.99998166667278,44,13.633924794321269,40,997,0,23,10.437658471983186,6,Silver,57,0.6818180268595393,6600.0,2,Steady Growth Customers (Gold),0.3906586167853919,Home Appliances & Comfort,GOLD_HOME
CUST00095,43,10,312.0,31.1999688000312,29,5.384256456390586,17,328,1,5,19.37365154363648,19,Copper,43,0.3448274673008733,624.0,2,Steady Growth Customers (Gold),0.3438272710739374,Home Appliances & Comfort,GOLD_HOME
CUST00096,35,16,634.0,39.62497523439048,31,19.79103394252273,37,688,0,14,11.044729858159362,4,Silver,35,0.516128865764882,1648.4,2,Steady Growth Customers (Gold),0.4075708737353363,Home Appliances & Comfort,GOLD_HOME
CUST00097,48,20,1272.0,63.5999682000159,65,18.140669059512668,41,1173,0,21,11.081459423371989,0,Silver,48,0.3076922603550368,3816.0,2,Steady Growth Customers (Gold),0.4030531678035121,Home Appliances & Comfort,GOLD_HOME
CUST00098,29,37,1516.0,40.97296189919948,47,17.53503901107308,33,1067,0,35,17.269538687331,14,Silver,29,0.7872338750566222,7125.2,2,Steady Growth Customers (Gold),0.3575462561868153,Home Appliances & Comfort,GOLD_HOME
CUST00099,1,56,7569.0,135.16069014987676,184,24.95237774397811,94,3067,1,63,9.321617192136324,2,Platinum,1,0.3043478095463147,49955.4,0,High-Value Loyalists (Platinum),0.8493228522255878,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00100,27,58,2947.0,50.81033606718344,75,18.15868785757415,64,1171,1,33,7.344488488080395,9,Gold,27,0.773333230222236,20039.6,0,High-Value Loyalists (Platinum),0.6125959644277608,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00101,13,94,5157.0,54.8616962913089,129,36.85574492227858,73,4991,1,90,0.6616872172518085,1,Platinum,13,0.7286821140556501,53632.8,0,High-Value Loyalists (Platinum),0.787555317532541,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00102,48,11,412.0,37.45451140498963,33,11.679730608221847,19,379,0,10,19.499608622317982,8,Copper,48,0.3333332323232629,865.2,2,Steady Growth Customers (Gold),0.2953055743873565,Home Appliances & Comfort,GOLD_HOME
CUST00103,42,17,616.0,36.23527280278071,40,11.800180450508067,32,1153,1,34,18.90115136309809,1,Silver,42,0.4249998937500265,1663.2,2,Steady Growth Customers (Gold),0.4428286946650608,Home Appliances & Comfort,GOLD_HOME
CUST00104,37,19,698.0,36.73682277009328,43,14.651235991477796,21,1169,1,21,14.810187798004618,3,Silver,37,0.4418603623580552,2024.2000000000005,2,Steady Growth Customers (Gold),0.4635259931999497,Home Appliances & Comfort,GOLD_HOME
CUST00105,108,1,34.0,33.99966000339997,9,8.245101691735513,3,164,0,3,31.1455872573072,7,Iron,108,0.1111109876544581,37.400000000000006,1,New Bargain Hunters (Silver),0.0946162239722382,Trending Fashion & Apparel,WELCOME_STYLE
CUST00106,17,61,2092.0,34.29507634506945,61,28.566380134757253,57,1751,0,61,5.029627205603968,4,Gold,17,0.9999998360656006,14853.2,0,High-Value Loyalists (Platinum),0.4883811915410098,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00107,28,20,1098.0,54.89997255001373,31,16.801585467588787,37,1006,1,24,19.81684505937049,14,Silver,28,0.6451610822061026,3294.0,2,Steady Growth Customers (Gold),0.3516271357528265,Home Appliances & Comfort,GOLD_HOME
CUST00108,57,18,323.0,17.944434475314182,29,5.80846801643254,20,666,1,15,17.439807806431816,9,Copper,57,0.620689441141572,904.4,2,Steady Growth Customers (Gold),0.3094722580658693,Home Appliances & Comfort,GOLD_HOME
CUST00109,23,63,3251.0,51.603166412195804,72,22.855085999984777,49,2473,0,59,6.658779246625355,9,Gold,23,0.874999878472239,23732.300000000003,0,High-Value Loyalists (Platinum),0.5920335629212636,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00110,2,87,7742.0,88.98849551856372,173,22.80994629721604,66,2533,1,66,6.683607021173941,1,Platinum,2,0.5028901443416102,75097.40000000001,0,High-Value Loyalists (Platinum),0.8162180621756339,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00111,23,65,4971.0,76.47691131124441,117,18.792133669474733,38,1788,1,59,11.898887322384034,7,Gold,23,0.5555555080721788,37282.5,0,High-Value Loyalists (Platinum),0.616841180293067,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00112,13,60,3690.0,61.4999897500017,65,24.90798623154729,56,1007,1,65,10.963854184032291,6,Gold,13,0.9230767810651106,25830.0,0,High-Value Loyalists (Platinum),0.5940012093731606,Premium Electronics & Gadgets,PLATINUM_VIP
CUST00113,155,7,14.0,1.9999971428612249,18,9.016710326647493,11,260,1,0,37.73728717251842,10,Iron,155,0.3888886728396262,23.800000000000004,1,New Bargain Hunters (Silver),0.1258040560915811,Trending Fashion & Apparel,WELCOME_STYLE
CUST00114,44,14,206.0,14.71427520408914,39,11.760560050132533,20,548,1,13,18.80504188682545,9,Copper,44,0.3589742669296751,494.4000000000001,2,Steady Growth Customers (Gold),0.3278120482427957,Home Appliances & Comfort,GOLD_HOME
